ensembl_gene_id,start_position,end_position,strand,hgnc_symbol,chromosome_name,entrezgene_id,ucsc,band,slice_chromosome,slice_bp1,slice_bp2
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc288dav.1,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc288hmv.1,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc001lkx.6,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc287wzh.1,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc287qze.1,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc288ilo.1,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc288clj.1,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc287stt.1,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc001lky.3,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc288enb.1,q26.3,10,122598339,123215850
ENSG00000188385,132036336,132184858,1,JAKMIP3,10,282973.0,uc287llp.1,q26.3,10,122598339,123215850
ENSG00000188234,45825594,45853875,-1,AGAP4,10,119016.0,uc057szm.2,q11.22,10,122598339,123215850
ENSG00000188234,45825594,45853875,-1,AGAP4,10,119016.0,uc057szn.3,q11.22,10,122598339,123215850
ENSG00000188234,45825594,45853875,-1,AGAP4,10,119016.0,uc057szp.1,q11.22,10,122598339,123215850
ENSG00000188234,45825594,45853875,-1,AGAP4,10,119016.0,uc057szr.1,q11.22,10,122598339,123215850
ENSG00000188234,45825594,45853875,-1,AGAP4,10,119016.0,uc057szs.1,q11.22,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ugd.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288trg.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288smb.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qzs.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qjm.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288uky.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tge.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288spl.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288thf.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rlj.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288say.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc001kux.5,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tbl.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288uji.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ruo.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rvh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tnj.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qlh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rss.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rlc.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rzn.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288uah.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288mft.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288muc.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tgo.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qur.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qpz.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rbt.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ttn.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288swo.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rsk.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qwt.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rus.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rto.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sjd.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tjx.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rvw.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288szg.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288udn.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sbz.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sik.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tdi.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288smk.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tub.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288shw.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ssx.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288udt.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288txh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc057vpj.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tie.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sbf.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rvf.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ufn.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rzw.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rcr.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sop.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288teh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288szf.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tst.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sgh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288swh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ujx.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qhz.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qpq.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288txy.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qyf.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ssy.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qwm.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288uhz.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tkh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288udk.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ulx.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288snc.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rzy.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288soi.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ulq.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tla.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288skx.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tfi.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rzc.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tpn.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rfs.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qrz.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qih.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qzg.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sfm.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tag.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tbe.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tni.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tjt.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tib.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rbl.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tjg.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rfu.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tdy.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288thp.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rmf.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qxi.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qlf.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sgv.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sal.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288uhi.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288uar.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288tqh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288suc.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288txg.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qli.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ubs.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288rkx.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qnb.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qzn.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288ulg.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288umj.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sia.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288sdi.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288syh.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288qum.1,q24.32,10,122598339,123215850
ENSG00000107862,102245371,102382899,1,GBF1,10,8729.0,uc288udg.1,q24.32,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057uga.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugb.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc001jwz.6,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugc.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugd.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057uge.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugf.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc001jxa.5,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugg.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugh.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugi.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugj.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc057ugk.1,q22.2,10,122598339,123215850
ENSG00000165637,75210154,75231448,1,VDAC2,10,7417.0,uc021ptp.3,q22.2,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc057rik.2,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc009xhy.4,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc057ril.1,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc057rin.1,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc057rip.1,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc057rir.1,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc057ris.1,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc057rit.1,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc057riu.1,p15.1,10,122598339,123215850
ENSG00000151632,4987775,5018031,-1,AKR1C2,10,1646.0,uc010qao.2,p15.1,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wcr.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wcs.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wcv.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wcx.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wcu.2,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc285ijo.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wcz.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc287gtf.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc287gvv.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wda.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wdb.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wdc.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wdd.1,q25.3,10,122598339,123215850
ENSG00000099204,114431112,114768061,-1,ABLIM1,10,3983.0,uc057wde.1,q25.3,10,122598339,123215850
ENSG00000095564,91923770,92031437,1,BTAF1,10,9044.0,uc001khr.6,q23.32,10,122598339,123215850
ENSG00000095564,91923770,92031437,1,BTAF1,10,9044.0,uc057uvr.1,q23.32,10,122598339,123215850
ENSG00000095564,91923770,92031437,1,BTAF1,10,9044.0,uc057uvs.1,q23.32,10,122598339,123215850
ENSG00000107954,103493705,103592546,1,NEURL1,10,9148.0,uc001kxh.5,q24.33,10,122598339,123215850
ENSG00000107954,103493705,103592546,1,NEURL1,10,9148.0,uc057vtg.1,q24.33,10,122598339,123215850
ENSG00000107954,103493705,103592546,1,NEURL1,10,9148.0,uc057vth.1,q24.33,10,122598339,123215850
ENSG00000107954,103493705,103592546,1,NEURL1,10,9148.0,uc057vti.1,q24.33,10,122598339,123215850
ENSG00000148429,11460510,11611666,-1,USP6NL,10,9712.0,uc001ikt.5,p14,10,122598339,123215850
ENSG00000148429,11460510,11611666,-1,USP6NL,10,9712.0,uc057rrb.1,p14,10,122598339,123215850
ENSG00000148429,11460510,11611666,-1,USP6NL,10,9712.0,uc057rrc.1,p14,10,122598339,123215850
ENSG00000148429,11460510,11611666,-1,USP6NL,10,9712.0,uc057rrd.1,p14,10,122598339,123215850
ENSG00000148429,11460510,11611666,-1,USP6NL,10,9712.0,uc001iku.4,p14,10,122598339,123215850
ENSG00000148429,11460510,11611666,-1,USP6NL,10,9712.0,uc001iks.1,p14,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc001iuu.2,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc288nla.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc001iut.3,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc284mvq.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc057sms.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc288ncb.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc057smt.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc057smu.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc057smv.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc057smw.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc288nlp.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc288ngf.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc057smx.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc057smz.2,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc057sna.1,p11.23,10,122598339,123215850
ENSG00000197321,29457338,29736959,-1,SVIL,10,6840.0,uc031ptq.2,p11.23,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc001jtc.4,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc057tyt.1,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc057tyu.1,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc057tyv.1,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc009xqr.4,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc057tyw.1,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc057tyx.1,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc057tzb.1,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc057tzc.1,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc057tzd.1,q22.1,10,122598339,123215850
ENSG00000156026,72692143,72887694,1,MCU,10,90550.0,uc001jtd.4,q22.1,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc001iml.3,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc001imm.3,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc315qjd.1,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc057rud.2,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc057ruc.1,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc057ruh.3,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc315pkg.1,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc315pwk.1,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc001imo.5,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc289evj.1,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc057rue.1,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc057ruf.1,p13,10,122598339,123215850
ENSG00000165626,13438484,13529014,-1,BEND7,10,222389.0,uc285hui.3,p13,10,122598339,123215850
ENSG00000228570,79826739,79850878,1,NUTM2E,10,283008.0,uc057umg.2,q22.3,10,122598339,123215850
ENSG00000228570,79826739,79850878,1,NUTM2E,10,283008.0,uc057umf.1,q22.3,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc057uyg.2,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315uqx.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc288ows.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315qrd.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315umq.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315mpk.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315kbw.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315pze.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc288pfp.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc288puc.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc001kjm.6,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc288omr.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc001kjp.5,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315pix.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315rca.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc057uys.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc288nup.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc288nxw.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315laj.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315obq.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315rpt.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315mjs.1,q23.33,10,122598339,123215850
ENSG00000138193,93993931,94332823,1,PLCE1,10,51196.0,uc315jxf.1,q23.33,10,122598339,123215850
ENSG00000198739,66926036,67101551,1,LRRTM3,10,347731.0,uc001jmz.3,q21.3,10,122598339,123215850
ENSG00000198739,66926036,67101551,1,LRRTM3,10,347731.0,uc057tpa.1,q21.3,10,122598339,123215850
